PatchID,NAVD88ELEV,time-point,inundation-level
33650,4.13,2003-09-11T00:00:00.000+04:00,0
33651,4.22,2003-09-11T00:00:00.000+04:00,0
33652,3.86,2003-09-11T00:00:00.000+04:00,0
33653,3.9,2003-09-11T00:00:00.000+04:00,0
33654,3.1,2003-09-11T00:00:00.000+04:00,0
33655,2.33,2003-09-11T00:00:00.000+04:00,0
33656,1.15,2003-09-11T00:00:00.000+04:00,0
33657,0.5,2003-09-11T00:00:00.000+04:00,0
33658,2.75,2003-09-11T00:00:00.000+04:00,0
33659,3.98,2003-09-11T00:00:00.000+04:00,0
33660,3.5,2003-09-11T00:00:00.000+04:00,0
33661,3.12,2003-09-11T00:00:00.000+04:00,0
33662,2.67,2003-09-11T00:00:00.000+04:00,0
33663,2.73,2003-09-11T00:00:00.000+04:00,0
33664,2.91,2003-09-11T00:00:00.000+04:00,0
33665,0.92,2003-09-11T00:00:00.000+04:00,0
33666,1.07,2003-09-11T00:00:00.000+04:00,0
33667,1.42,2003-09-11T00:00:00.000+04:00,0
33668,0.82,2003-09-11T00:00:00.000+04:00,0
33669,0.73,2003-09-11T00:00:00.000+04:00,0
33670,0.59,2003-09-11T00:00:00.000+04:00,0
33671,0.67,2003-09-11T00:00:00.000+04:00,0
33672,0.65,2003-09-11T00:00:00.000+04:00,0
33673,0.57,2003-09-11T00:00:00.000+04:00,0
33674,0.64,2003-09-11T00:00:00.000+04:00,0
33675,0.62,2003-09-11T00:00:00.000+04:00,0
33676,0.64,2003-09-11T00:00:00.000+04:00,0
33677,0.45,2003-09-11T00:00:00.000+04:00,0
33678,0.79,2003-09-11T00:00:00.000+04:00,0
33679,0.66,2003-09-11T00:00:00.000+04:00,0
33680,0.62,2003-09-11T00:00:00.000+04:00,0
33681,0.7,2003-09-11T00:00:00.000+04:00,0
33682,-0.19,2003-09-11T00:00:00.000+04:00,0
33683,0.68,2003-09-11T00:00:00.000+04:00,0
33684,0.62,2003-09-11T00:00:00.000+04:00,0
33685,0.61,2003-09-11T00:00:00.000+04:00,0
33686,0.59,2003-09-11T00:00:00.000+04:00,0
33687,0.49,2003-09-11T00:00:00.000+04:00,0
33688,0.71,2003-09-11T00:00:00.000+04:00,0
33689,0.77,2003-09-11T00:00:00.000+04:00,0
33690,0.77,2003-09-11T00:00:00.000+04:00,0
33691,0.66,2003-09-11T00:00:00.000+04:00,0
33692,0.68,2003-09-11T00:00:00.000+04:00,0
33693,0.65,2003-09-11T00:00:00.000+04:00,0
33694,0.72,2003-09-11T00:00:00.000+04:00,0
33695,-0.29,2003-09-11T00:00:00.000+04:00,0
33696,0.5,2003-09-11T00:00:00.000+04:00,0
33416,0.62,2003-09-11T00:00:00.000+04:00,0
33697,0.72,2003-09-11T00:00:00.000+04:00,0
33698,0.66,2003-09-11T00:00:00.000+04:00,0
33887,7.07,2003-09-11T00:00:00.000+04:00,0
33888,6.99,2003-09-11T00:00:00.000+04:00,0
33889,6.5,2003-09-11T00:00:00.000+04:00,0
33890,6.35,2003-09-11T00:00:00.000+04:00,0
33891,6.44,2003-09-11T00:00:00.000+04:00,0
33892,6.52,2003-09-11T00:00:00.000+04:00,0
33893,6.57,2003-09-11T00:00:00.000+04:00,0
33894,6.88,2003-09-11T00:00:00.000+04:00,0
33895,6.42,2003-09-11T00:00:00.000+04:00,0
33896,5.9,2003-09-11T00:00:00.000+04:00,0
33897,6.22,2003-09-11T00:00:00.000+04:00,0
33898,5.74,2003-09-11T00:00:00.000+04:00,0
33899,5.31,2003-09-11T00:00:00.000+04:00,0
33900,5.14,2003-09-11T00:00:00.000+04:00,0
33901,5.16,2003-09-11T00:00:00.000+04:00,0
33902,5.27,2003-09-11T00:00:00.000+04:00,0
33903,5.07,2003-09-11T00:00:00.000+04:00,0
33904,5.18,2003-09-11T00:00:00.000+04:00,0
33905,5.39,2003-09-11T00:00:00.000+04:00,0
33906,5.57,2003-09-11T00:00:00.000+04:00,0
33907,6.09,2003-09-11T00:00:00.000+04:00,0
33908,5.51,2003-09-11T00:00:00.000+04:00,0
33909,5.28,2003-09-11T00:00:00.000+04:00,0
33910,5.49,2003-09-11T00:00:00.000+04:00,0
33911,5.98,2003-09-11T00:00:00.000+04:00,0
33912,6.25,2003-09-11T00:00:00.000+04:00,0
33913,6.53,2003-09-11T00:00:00.000+04:00,0
33914,6.73,2003-09-11T00:00:00.000+04:00,0
33915,7.02,2003-09-11T00:00:00.000+04:00,0
33916,6.98,2003-09-11T00:00:00.000+04:00,0
33917,6.47,2003-09-11T00:00:00.000+04:00,0
33918,5.7,2003-09-11T00:00:00.000+04:00,0
33919,5.09,2003-09-11T00:00:00.000+04:00,0
33920,4.76,2003-09-11T00:00:00.000+04:00,0
33921,4.63,2003-09-11T00:00:00.000+04:00,0
33922,4.66,2003-09-11T00:00:00.000+04:00,0
33923,4.68,2003-09-11T00:00:00.000+04:00,0
33924,4.69,2003-09-11T00:00:00.000+04:00,0
33925,4.74,2003-09-11T00:00:00.000+04:00,0
33926,4.65,2003-09-11T00:00:00.000+04:00,0
33927,4.6,2003-09-11T00:00:00.000+04:00,0
33928,4.56,2003-09-11T00:00:00.000+04:00,0
33929,4.53,2003-09-11T00:00:00.000+04:00,0
33930,4.26,2003-09-11T00:00:00.000+04:00,0
33931,3.84,2003-09-11T00:00:00.000+04:00,0
33932,3.81,2003-09-11T00:00:00.000+04:00,0
33933,3.79,2003-09-11T00:00:00.000+04:00,0
33934,3.64,2003-09-11T00:00:00.000+04:00,0
33935,1.46,2003-09-11T00:00:00.000+04:00,0
33936,1.57,2003-09-11T00:00:00.000+04:00,0
33937,1.91,2003-09-11T00:00:00.000+04:00,0
33938,1.06,2003-09-11T00:00:00.000+04:00,0
33939,2.98,2003-09-11T00:00:00.000+04:00,0
33940,3.54,2003-09-11T00:00:00.000+04:00,0
33941,3.5,2003-09-11T00:00:00.000+04:00,0
33942,3.4,2003-09-11T00:00:00.000+04:00,0
33943,3.4,2003-09-11T00:00:00.000+04:00,0
33944,3.77,2003-09-11T00:00:00.000+04:00,0
33945,3.66,2003-09-11T00:00:00.000+04:00,0
33946,3.32,2003-09-11T00:00:00.000+04:00,0
33947,2.88,2003-09-11T00:00:00.000+04:00,0
33948,2.64,2003-09-11T00:00:00.000+04:00,0
33949,1.67,2003-09-11T00:00:00.000+04:00,0
33950,0.79,2003-09-11T00:00:00.000+04:00,0
33951,-0.09,2003-09-11T00:00:00.000+04:00,0
33952,0.58,2003-09-11T00:00:00.000+04:00,0
33953,0.7,2003-09-11T00:00:00.000+04:00,0
33954,0.62,2003-09-11T00:00:00.000+04:00,0
33955,0.61,2003-09-11T00:00:00.000+04:00,0
33956,0.64,2003-09-11T00:00:00.000+04:00,0
33957,0.64,2003-09-11T00:00:00.000+04:00,0
33958,0.62,2003-09-11T00:00:00.000+04:00,0
33959,0.66,2003-09-11T00:00:00.000+04:00,0
33960,0.72,2003-09-11T00:00:00.000+04:00,0
33961,0.82,2003-09-11T00:00:00.000+04:00,0
33962,0.74,2003-09-11T00:00:00.000+04:00,0
33963,0.66,2003-09-11T00:00:00.000+04:00,0
33964,0.79,2003-09-11T00:00:00.000+04:00,0
33965,0.73,2003-09-11T00:00:00.000+04:00,0
33966,0.69,2003-09-11T00:00:00.000+04:00,0
33967,0.66,2003-09-11T00:00:00.000+04:00,0
33968,0.61,2003-09-11T00:00:00.000+04:00,0
33969,0.63,2003-09-11T00:00:00.000+04:00,0
33970,0.61,2003-09-11T00:00:00.000+04:00,0
33971,0.62,2003-09-11T00:00:00.000+04:00,0
33972,0.69,2003-09-11T00:00:00.000+04:00,0
33973,0.66,2003-09-11T00:00:00.000+04:00,0
33974,0.7,2003-09-11T00:00:00.000+04:00,0
33975,0.64,2003-09-11T00:00:00.000+04:00,0
33976,0.61,2003-09-11T00:00:00.000+04:00,0
33977,0.55,2003-09-11T00:00:00.000+04:00,0
33978,0.65,2003-09-11T00:00:00.000+04:00,0
33979,-0.39,2003-09-11T00:00:00.000+04:00,0
33980,0.66,2003-09-11T00:00:00.000+04:00,0
33886,7.11,2003-09-11T00:00:00.000+04:00,0
34169,6.88,2003-09-11T00:00:00.000+04:00,0
34170,6.85,2003-09-11T00:00:00.000+04:00,0
34171,6.41,2003-09-11T00:00:00.000+04:00,0
34172,6.33,2003-09-11T00:00:00.000+04:00,0
34173,6.26,2003-09-11T00:00:00.000+04:00,0
34174,6.46,2003-09-11T00:00:00.000+04:00,0
34175,6.54,2003-09-11T00:00:00.000+04:00,0
34176,6.82,2003-09-11T00:00:00.000+04:00,0
34177,6.66,2003-09-11T00:00:00.000+04:00,0
34178,6.22,2003-09-11T00:00:00.000+04:00,0
34179,5.87,2003-09-11T00:00:00.000+04:00,0
34180,6.1,2003-09-11T00:00:00.000+04:00,0
34181,6.59,2003-09-11T00:00:00.000+04:00,0
34182,6.09,2003-09-11T00:00:00.000+04:00,0
34183,5.89,2003-09-11T00:00:00.000+04:00,0
34184,5.55,2003-09-11T00:00:00.000+04:00,0
34185,5.83,2003-09-11T00:00:00.000+04:00,0
34186,6.09,2003-09-11T00:00:00.000+04:00,0
34187,6.24,2003-09-11T00:00:00.000+04:00,0
34188,6.08,2003-09-11T00:00:00.000+04:00,0
34189,5.91,2003-09-11T00:00:00.000+04:00,0
34190,5.51,2003-09-11T00:00:00.000+04:00,0
34191,5.58,2003-09-11T00:00:00.000+04:00,0
34192,5.76,2003-09-11T00:00:00.000+04:00,0
34193,6.19,2003-09-11T00:00:00.000+04:00,0
34194,6.93,2003-09-11T00:00:00.000+04:00,0
34195,6.94,2003-09-11T00:00:00.000+04:00,0
34196,6.89,2003-09-11T00:00:00.000+04:00,0
34199,6.1,2003-09-11T00:00:00.000+04:00,0
34200,5.54,2003-09-11T00:00:00.000+04:00,0
34201,5.24,2003-09-11T00:00:00.000+04:00,0
34202,4.89,2003-09-11T00:00:00.000+04:00,0
34203,4.65,2003-09-11T00:00:00.000+04:00,0
34204,4.67,2003-09-11T00:00:00.000+04:00,0
34205,4.84,2003-09-11T00:00:00.000+04:00,0
34206,4.67,2003-09-11T00:00:00.000+04:00,0
34207,4.62,2003-09-11T00:00:00.000+04:00,0
34208,4.72,2003-09-11T00:00:00.000+04:00,0
34209,4.68,2003-09-11T00:00:00.000+04:00,0
34210,4.45,2003-09-11T00:00:00.000+04:00,0
34211,4.35,2003-09-11T00:00:00.000+04:00,0
34212,4.12,2003-09-11T00:00:00.000+04:00,0
34213,3.62,2003-09-11T00:00:00.000+04:00,0
34214,3.41,2003-09-11T00:00:00.000+04:00,0
34215,3.7,2003-09-11T00:00:00.000+04:00,0
34216,2.96,2003-09-11T00:00:00.000+04:00,0
34217,3.56,2003-09-11T00:00:00.000+04:00,0
34218,3.07,2003-09-11T00:00:00.000+04:00,0
34219,2.82,2003-09-11T00:00:00.000+04:00,0
34220,3.22,2003-09-11T00:00:00.000+04:00,0
34221,3.7,2003-09-11T00:00:00.000+04:00,0
34222,3.47,2003-09-11T00:00:00.000+04:00,0
34223,3.32,2003-09-11T00:00:00.000+04:00,0
34224,3.31,2003-09-11T00:00:00.000+04:00,0
34225,3.29,2003-09-11T00:00:00.000+04:00,0
34226,3.67,2003-09-11T00:00:00.000+04:00,0
34227,3.82,2003-09-11T00:00:00.000+04:00,0
34228,4.03,2003-09-11T00:00:00.000+04:00,0
34229,3.86,2003-09-11T00:00:00.000+04:00,0
34230,3.08,2003-09-11T00:00:00.000+04:00,0
34231,1.92,2003-09-11T00:00:00.000+04:00,0
34232,0.88,2003-09-11T00:00:00.000+04:00,0
34233,0.81,2003-09-11T00:00:00.000+04:00,0
34234,-0.42,2003-09-11T00:00:00.000+04:00,0
34235,0.75,2003-09-11T00:00:00.000+04:00,0
34236,0.66,2003-09-11T00:00:00.000+04:00,0
34237,0.68,2003-09-11T00:00:00.000+04:00,0
34238,0.59,2003-09-11T00:00:00.000+04:00,0
34239,0.6,2003-09-11T00:00:00.000+04:00,0
34240,0.64,2003-09-11T00:00:00.000+04:00,0
34241,0.65,2003-09-11T00:00:00.000+04:00,0
34242,0.7,2003-09-11T00:00:00.000+04:00,0
34243,-0.45,2003-09-11T00:00:00.000+04:00,0
34244,0.81,2003-09-11T00:00:00.000+04:00,0
34245,0.83,2003-09-11T00:00:00.000+04:00,0
34246,0.83,2003-09-11T00:00:00.000+04:00,0
34247,0.54,2003-09-11T00:00:00.000+04:00,0
34248,-0.41,2003-09-11T00:00:00.000+04:00,0
34249,-0.46,2003-09-11T00:00:00.000+04:00,0
34250,0.73,2003-09-11T00:00:00.000+04:00,0
34251,0.66,2003-09-11T00:00:00.000+04:00,0
34252,0.55,2003-09-11T00:00:00.000+04:00,0
34253,0.68,2003-09-11T00:00:00.000+04:00,0
34254,0.68,2003-09-11T00:00:00.000+04:00,0
34255,0.67,2003-09-11T00:00:00.000+04:00,0
34256,0.69,2003-09-11T00:00:00.000+04:00,0
34257,0.665,2003-09-11T00:00:00.000+04:00,0
34258,0.72,2003-09-11T00:00:00.000+04:00,0
34259,-0.22,2003-09-11T00:00:00.000+04:00,0
34260,0.69,2003-09-11T00:00:00.000+04:00,0
34451,6.73,2003-09-11T00:00:00.000+04:00,0
34452,6.56,2003-09-11T00:00:00.000+04:00,0
34453,6.44,2003-09-11T00:00:00.000+04:00,0
34454,6.28,2003-09-11T00:00:00.000+04:00,0
34455,6.33,2003-09-11T00:00:00.000+04:00,0
34456,6.47,2003-09-11T00:00:00.000+04:00,0
34457,6.72,2003-09-11T00:00:00.000+04:00,0
34458,6.84,2003-09-11T00:00:00.000+04:00,0
34459,6.84,2003-09-11T00:00:00.000+04:00,0
34460,6.8,2003-09-11T00:00:00.000+04:00,0
34461,6.43,2003-09-11T00:00:00.000+04:00,0
34462,6.12,2003-09-11T00:00:00.000+04:00,0
34463,5.87,2003-09-11T00:00:00.000+04:00,0
34464,5.97,2003-09-11T00:00:00.000+04:00,0
34465,5.92,2003-09-11T00:00:00.000+04:00,0
34466,6.11,2003-09-11T00:00:00.000+04:00,0
34467,6.01,2003-09-11T00:00:00.000+04:00,0
34468,6.09,2003-09-11T00:00:00.000+04:00,0
34469,5.92,2003-09-11T00:00:00.000+04:00,0
34470,5.67,2003-09-11T00:00:00.000+04:00,0
34471,5.58,2003-09-11T00:00:00.000+04:00,0
34472,5.6,2003-09-11T00:00:00.000+04:00,0
34473,5.88,2003-09-11T00:00:00.000+04:00,0
34474,6.29,2003-09-11T00:00:00.000+04:00,0
34475,6.59,2003-09-11T00:00:00.000+04:00,0
34476,7.08,2003-09-11T00:00:00.000+04:00,0
34477,7.18,2003-09-11T00:00:00.000+04:00,0
34483,5.32,2003-09-11T00:00:00.000+04:00,0
34484,5.05,2003-09-11T00:00:00.000+04:00,0
34485,4.84,2003-09-11T00:00:00.000+04:00,0
34486,5,2003-09-11T00:00:00.000+04:00,0
34487,4.71,2003-09-11T00:00:00.000+04:00,0
34488,4.65,2003-09-11T00:00:00.000+04:00,0
34489,4.6,2003-09-11T00:00:00.000+04:00,0
34490,4.66,2003-09-11T00:00:00.000+04:00,0
34491,4.52,2003-09-11T00:00:00.000+04:00,0
34492,4.4,2003-09-11T00:00:00.000+04:00,0
34493,4.22,2003-09-11T00:00:00.000+04:00,0
34494,3.92,2003-09-11T00:00:00.000+04:00,0
34495,3.63,2003-09-11T00:00:00.000+04:00,0
34496,4.2,2003-09-11T00:00:00.000+04:00,0
34497,4.29,2003-09-11T00:00:00.000+04:00,0
34498,4.07,2003-09-11T00:00:00.000+04:00,0
34499,3.62,2003-09-11T00:00:00.000+04:00,0
34500,2.29,2003-09-11T00:00:00.000+04:00,0
34501,2.46,2003-09-11T00:00:00.000+04:00,0
34502,3.86,2003-09-11T00:00:00.000+04:00,0
34503,3.55,2003-09-11T00:00:00.000+04:00,0
34504,3.2,2003-09-11T00:00:00.000+04:00,0
34505,3.19,2003-09-11T00:00:00.000+04:00,0
34506,3.2,2003-09-11T00:00:00.000+04:00,0
34507,3.46,2003-09-11T00:00:00.000+04:00,0
34508,3.84,2003-09-11T00:00:00.000+04:00,0
34509,3.86,2003-09-11T00:00:00.000+04:00,0
34510,4.03,2003-09-11T00:00:00.000+04:00,0
34511,3.92,2003-09-11T00:00:00.000+04:00,0
34512,3.18,2003-09-11T00:00:00.000+04:00,0
34513,2.32,2003-09-11T00:00:00.000+04:00,0
34514,0.95,2003-09-11T00:00:00.000+04:00,0
34515,0.75,2003-09-11T00:00:00.000+04:00,0
34516,0.58,2003-09-11T00:00:00.000+04:00,0
34517,0.61,2003-09-11T00:00:00.000+04:00,0
34518,-0.46,2003-09-11T00:00:00.000+04:00,0
34519,0.72,2003-09-11T00:00:00.000+04:00,0
34520,0.61,2003-09-11T00:00:00.000+04:00,0
34521,0.64,2003-09-11T00:00:00.000+04:00,0
34522,0.66,2003-09-11T00:00:00.000+04:00,0
34523,0.76,2003-09-11T00:00:00.000+04:00,0
34524,0.19,2003-09-11T00:00:00.000+04:00,0
34525,0.76,2003-09-11T00:00:00.000+04:00,0
34526,0.68,2003-09-11T00:00:00.000+04:00,0
34527,0.67,2003-09-11T00:00:00.000+04:00,0
34528,0.63,2003-09-11T00:00:00.000+04:00,0
34529,0.62,2003-09-11T00:00:00.000+04:00,0
34530,0.69,2003-09-11T00:00:00.000+04:00,0
34531,0.73,2003-09-11T00:00:00.000+04:00,0
34532,0.63,2003-09-11T00:00:00.000+04:00,0
34533,0.32,2003-09-11T00:00:00.000+04:00,0
34534,0.7,2003-09-11T00:00:00.000+04:00,0
34535,0.81,2003-09-11T00:00:00.000+04:00,0
34536,0.67,2003-09-11T00:00:00.000+04:00,0
34537,0.69,2003-09-11T00:00:00.000+04:00,0
34538,0.69,2003-09-11T00:00:00.000+04:00,0
34539,0.69,2003-09-11T00:00:00.000+04:00,0
34540,0.69,2003-09-11T00:00:00.000+04:00,0
34541,-0.32,2003-09-11T00:00:00.000+04:00,0
34542,0.67,2003-09-11T00:00:00.000+04:00,0
34733,6.78,2003-09-11T00:00:00.000+04:00,0
34734,6.52,2003-09-11T00:00:00.000+04:00,0
34735,6.47,2003-09-11T00:00:00.000+04:00,0
34736,6.48,2003-09-11T00:00:00.000+04:00,0
34737,6.62,2003-09-11T00:00:00.000+04:00,0
34738,6.83,2003-09-11T00:00:00.000+04:00,0
34739,6.95,2003-09-11T00:00:00.000+04:00,0
34744,6.68,2003-09-11T00:00:00.000+04:00,0
34745,6.26,2003-09-11T00:00:00.000+04:00,0
34746,6.03,2003-09-11T00:00:00.000+04:00,0
34747,5.89,2003-09-11T00:00:00.000+04:00,0
34748,5.85,2003-09-11T00:00:00.000+04:00,0
34749,5.67,2003-09-11T00:00:00.000+04:00,0
34750,5.65,2003-09-11T00:00:00.000+04:00,0
34751,5.65,2003-09-11T00:00:00.000+04:00,0
34752,5.92,2003-09-11T00:00:00.000+04:00,0
34753,6.01,2003-09-11T00:00:00.000+04:00,0
34754,6.14,2003-09-11T00:00:00.000+04:00,0
34755,6.4,2003-09-11T00:00:00.000+04:00,0
34756,6.62,2003-09-11T00:00:00.000+04:00,0
34757,7.04,2003-09-11T00:00:00.000+04:00,0
34768,4.87,2003-09-11T00:00:00.000+04:00,0
34769,4.84,2003-09-11T00:00:00.000+04:00,0
34770,4.74,2003-09-11T00:00:00.000+04:00,0
34771,4.65,2003-09-11T00:00:00.000+04:00,0
34772,4.47,2003-09-11T00:00:00.000+04:00,0
34773,4.42,2003-09-11T00:00:00.000+04:00,0
34774,4.27,2003-09-11T00:00:00.000+04:00,0
34775,4.1,2003-09-11T00:00:00.000+04:00,0
34776,3.97,2003-09-11T00:00:00.000+04:00,0
34777,4.26,2003-09-11T00:00:00.000+04:00,0
34781,3.7,2003-09-11T00:00:00.000+04:00,0
34782,3.79,2003-09-11T00:00:00.000+04:00,0
34783,3.85,2003-09-11T00:00:00.000+04:00,0
34784,3.59,2003-09-11T00:00:00.000+04:00,0
34785,3.4,2003-09-11T00:00:00.000+04:00,0
34786,3.15,2003-09-11T00:00:00.000+04:00,0
34787,3.05,2003-09-11T00:00:00.000+04:00,0
34788,3.09,2003-09-11T00:00:00.000+04:00,0
34789,3.41,2003-09-11T00:00:00.000+04:00,0
34790,3.77,2003-09-11T00:00:00.000+04:00,0
34791,4.07,2003-09-11T00:00:00.000+04:00,0
34792,3.96,2003-09-11T00:00:00.000+04:00,0
34793,3.79,2003-09-11T00:00:00.000+04:00,0
34794,3.5,2003-09-11T00:00:00.000+04:00,0
34795,2.6,2003-09-11T00:00:00.000+04:00,0
34796,2.19,2003-09-11T00:00:00.000+04:00,0
34797,1.23,2003-09-11T00:00:00.000+04:00,0
34798,0.23,2003-09-11T00:00:00.000+04:00,0
34799,0.77,2003-09-11T00:00:00.000+04:00,0
34800,0.61,2003-09-11T00:00:00.000+04:00,0
34801,-0.47,2003-09-11T00:00:00.000+04:00,0
34802,0.63,2003-09-11T00:00:00.000+04:00,0
34803,0.62,2003-09-11T00:00:00.000+04:00,0
34804,0.72,2003-09-11T00:00:00.000+04:00,0
34805,-0.45,2003-09-11T00:00:00.000+04:00,0
34806,0.62,2003-09-11T00:00:00.000+04:00,0
34807,0.64,2003-09-11T00:00:00.000+04:00,0
34808,0.57,2003-09-11T00:00:00.000+04:00,0
34809,0.46,2003-09-11T00:00:00.000+04:00,0
34810,0.7,2003-09-11T00:00:00.000+04:00,0
34811,0.63,2003-09-11T00:00:00.000+04:00,0
34812,0.62,2003-09-11T00:00:00.000+04:00,0
34813,0.71,2003-09-11T00:00:00.000+04:00,0
34814,0.7,2003-09-11T00:00:00.000+04:00,0
34815,0.71,2003-09-11T00:00:00.000+04:00,0
34816,0.66,2003-09-11T00:00:00.000+04:00,0
34817,0.79,2003-09-11T00:00:00.000+04:00,0
34818,0.69,2003-09-11T00:00:00.000+04:00,0
34819,0.72,2003-09-11T00:00:00.000+04:00,0
34820,0.69,2003-09-11T00:00:00.000+04:00,0
34821,0.7,2003-09-11T00:00:00.000+04:00,0
34822,0.54,2003-09-11T00:00:00.000+04:00,0
34823,0.76,2003-09-11T00:00:00.000+04:00,0
34824,0.77,2003-09-11T00:00:00.000+04:00,0
34825,0.68,2003-09-11T00:00:00.000+04:00,0
35015,6.8,2003-09-11T00:00:00.000+04:00,0
35016,6.69,2003-09-11T00:00:00.000+04:00,0
35017,6.77,2003-09-11T00:00:00.000+04:00,0
35018,6.96,2003-09-11T00:00:00.000+04:00,0
35019,7.01,2003-09-11T00:00:00.000+04:00,0
35027,7.25,2003-09-11T00:00:00.000+04:00,0
35028,6.61,2003-09-11T00:00:00.000+04:00,0
35029,6.33,2003-09-11T00:00:00.000+04:00,0
35030,6.29,2003-09-11T00:00:00.000+04:00,0
35031,6.26,2003-09-11T00:00:00.000+04:00,0
35032,6.35,2003-09-11T00:00:00.000+04:00,0
35033,6.29,2003-09-11T00:00:00.000+04:00,0
35034,6.36,2003-09-11T00:00:00.000+04:00,0
35035,6.53,2003-09-11T00:00:00.000+04:00,0
35036,6.85,2003-09-11T00:00:00.000+04:00,0
35037,6.98,2003-09-11T00:00:00.000+04:00,0
35038,6.94,2003-09-11T00:00:00.000+04:00,0
35052,4.95,2003-09-11T00:00:00.000+04:00,0
35053,4.7,2003-09-11T00:00:00.000+04:00,0
35054,4.64,2003-09-11T00:00:00.000+04:00,0
35055,4.42,2003-09-11T00:00:00.000+04:00,0
35056,4.36,2003-09-11T00:00:00.000+04:00,0
35057,4.28,2003-09-11T00:00:00.000+04:00,0
35058,4.46,2003-09-11T00:00:00.000+04:00,0
35065,3.68,2003-09-11T00:00:00.000+04:00,0
35066,3.39,2003-09-11T00:00:00.000+04:00,0
35067,3.3,2003-09-11T00:00:00.000+04:00,0
35068,3.12,2003-09-11T00:00:00.000+04:00,0
35069,3.05,2003-09-11T00:00:00.000+04:00,0
35070,3.13,2003-09-11T00:00:00.000+04:00,0
35071,3.48,2003-09-11T00:00:00.000+04:00,0
35072,3.81,2003-09-11T00:00:00.000+04:00,0
35073,3.98,2003-09-11T00:00:00.000+04:00,0
35074,3.84,2003-09-11T00:00:00.000+04:00,0
35075,3.56,2003-09-11T00:00:00.000+04:00,0
35076,3.3,2003-09-11T00:00:00.000+04:00,0
35077,2.96,2003-09-11T00:00:00.000+04:00,0
35078,2.68,2003-09-11T00:00:00.000+04:00,0
35079,1.26,2003-09-11T00:00:00.000+04:00,0
35080,1.11,2003-09-11T00:00:00.000+04:00,0
35081,1.92,2003-09-11T00:00:00.000+04:00,0
35082,1.28,2003-09-11T00:00:00.000+04:00,0
35083,0.21,2003-09-11T00:00:00.000+04:00,0
35084,0.59,2003-09-11T00:00:00.000+04:00,0
35085,0.62,2003-09-11T00:00:00.000+04:00,0
35086,0.72,2003-09-11T00:00:00.000+04:00,0
35087,0.7,2003-09-11T00:00:00.000+04:00,0
35088,0.7,2003-09-11T00:00:00.000+04:00,0
35089,0.61,2003-09-11T00:00:00.000+04:00,0
35090,0.66,2003-09-11T00:00:00.000+04:00,0
35091,0.37,2003-09-11T00:00:00.000+04:00,0
35092,0.535,2003-09-11T00:00:00.000+04:00,0
35093,0.5,2003-09-11T00:00:00.000+04:00,0
35094,0.37,2003-09-11T00:00:00.000+04:00,0
35095,0.69,2003-09-11T00:00:00.000+04:00,0
35096,0.73,2003-09-11T00:00:00.000+04:00,0
35097,0.73,2003-09-11T00:00:00.000+04:00,0
35098,-0.72,2003-09-11T00:00:00.000+04:00,1.30267088034734
35099,0.65,2003-09-11T00:00:00.000+04:00,0
35100,0.69,2003-09-11T00:00:00.000+04:00,0
35101,0.69,2003-09-11T00:00:00.000+04:00,0
35102,0.71,2003-09-11T00:00:00.000+04:00,0
35103,0.3,2003-09-11T00:00:00.000+04:00,0
35104,0.74,2003-09-11T00:00:00.000+04:00,0
35105,0.66,2003-09-11T00:00:00.000+04:00,0
35106,0.7,2003-09-11T00:00:00.000+04:00,0
34826,0.72,2003-09-11T00:00:00.000+04:00,0
35107,0.59,2003-09-11T00:00:00.000+04:00,0
35108,0.7,2003-09-11T00:00:00.000+04:00,0
35014,6.98,2003-09-11T00:00:00.000+04:00,0
35297,6.83,2003-09-11T00:00:00.000+04:00,0
35298,6.88,2003-09-11T00:00:00.000+04:00,0
35299,6.92,2003-09-11T00:00:00.000+04:00,0
35310,7.83,2003-09-11T00:00:00.000+04:00,0
35311,7.54,2003-09-11T00:00:00.000+04:00,0
35312,7.11,2003-09-11T00:00:00.000+04:00,0
35313,6.83,2003-09-11T00:00:00.000+04:00,0
35314,6.72,2003-09-11T00:00:00.000+04:00,0
35315,6.76,2003-09-11T00:00:00.000+04:00,0
35316,7.02,2003-09-11T00:00:00.000+04:00,0
35317,7.21,2003-09-11T00:00:00.000+04:00,0
35318,7.35,2003-09-11T00:00:00.000+04:00,0
35319,7.35,2003-09-11T00:00:00.000+04:00,0
35337,4.51,2003-09-11T00:00:00.000+04:00,0
35338,4.67,2003-09-11T00:00:00.000+04:00,0
35347,3.79,2003-09-11T00:00:00.000+04:00,0
35348,3.47,2003-09-11T00:00:00.000+04:00,0
35349,3.26,2003-09-11T00:00:00.000+04:00,0
35350,3.2,2003-09-11T00:00:00.000+04:00,0
35351,3.16,2003-09-11T00:00:00.000+04:00,0
35352,3.27,2003-09-11T00:00:00.000+04:00,0
35353,3.61,2003-09-11T00:00:00.000+04:00,0
35354,3.87,2003-09-11T00:00:00.000+04:00,0
35355,3.95,2003-09-11T00:00:00.000+04:00,0
35356,3.59,2003-09-11T00:00:00.000+04:00,0
35357,3.48,2003-09-11T00:00:00.000+04:00,0
35358,3.11,2003-09-11T00:00:00.000+04:00,0
35359,2.75,2003-09-11T00:00:00.000+04:00,0
35360,2.36,2003-09-11T00:00:00.000+04:00,0
35361,0.53,2003-09-11T00:00:00.000+04:00,0
